species,decimalLongitude,decimalLatitude,year,bioamerica_70_20.bioame_bio_01,bioamerica_70_20.bioame_bio_02,bioamerica_70_20.bioame_bio_03,bioamerica_70_20.bioame_bio_04,bioamerica_70_20.bioame_bio_05,bioamerica_70_20.bioame_bio_06,bioamerica_70_20.bioame_bio_07,bioamerica_70_20.bioame_bio_08,bioamerica_70_20.bioame_bio_09,bioamerica_70_20.bioame_bio_10,bioamerica_70_20.bioame_bio_11,bioamerica_70_20.bioame_bio_12,bioamerica_70_20.bioame_bio_13,bioamerica_70_20.bioame_bio_14,bioamerica_70_20.bioame_bio_15,bioamerica_70_20.bioame_bio_16,bioamerica_70_20.bioame_bio_17,bioamerica_70_20.bioame_bio_18,bioamerica_70_20.bioame_bio_19
Urocyon cinereoargenteus,-89.393825,35.071177,1984,160.290328979492,94.9677429199219,29.0458068847656,8447.9033203125,317.677429199219,-11.0645160675049,328.741943359375,132.349456787109,174.344085693359,260.145477294922,53.9032249450684,1287.22583007813,211.967742919922,37.7419357299805,0.491290330886841,473.516143798828,188.548385620117,274.709686279297,340.419342041016
Urocyon cinereoargenteus,-84.03111,35.33667,1978,88.2580642700195,95.4516143798828,31.7154846191406,7547.70947265625,235.774200439453,-66.7096786499024,302.483856201172,47.2311820983887,104.048385620117,179.62419128418,-4.06451606750488,1955.70971679688,297.709686279297,59.8709678649902,0.436129033565521,704,302.967742919922,458.290313720703,602.741943359375
Urocyon cinereoargenteus,-116.906189,33.2959152,1970,154.645156860352,133.064514160156,46.7103233337402,5564.32275390625,309.193542480469,23.8709678649902,285.322570800781,103.301078796387,200.5,226.564514160156,91.7741928100586,514.322570800781,174.354843139648,0.645161271095276,1.25870966911316,332.258056640625,11.4516124725342,37.0967750549316,236.741928100586
Urocyon cinereoargenteus,-117.6655174,33.5006191,1989,188.451614379883,103.838706970215,45.2203216552734,4563.45166015625,312,81.6774215698242,230.32258605957,144.881713867188,229.467742919922,247.71516418457,137.451614379883,251.838714599609,91,0.129032254219055,1.35483872890472,176.774200439453,2.29032254219055,9.09677410125732,144.935485839844
Urocyon cinereoargenteus,-114.78,32.8,1997,244.354843139648,147.645156860352,41.8970985412598,7755.806640625,430.612915039062,77.9032287597656,352.709686279297,251.758071899414,268.559143066406,341.130004882813,153.193542480469,93.870964050293,32.8387107849121,0,1.14451611042023,53.1290321350098,3.03225803375244,27.6129035949707,27.8064517974854
Urocyon cinereoargenteus,-108.258084,32.894184,1982,125.387100219727,134.032257080078,39.5506439208984,7623.51611328125,297.580657958984,-41.6451606750488,339.225799560547,189.763442993164,119.360214233398,218.521286010742,32.9677429199219,407.419342041016,93.1612930297852,2.83870959281921,0.860000014305115,203,27.8709678649902,166.258071899414,82.8387069702148
Urocyon cinereoargenteus,-108.57672,32.965903,1970,160.645156860352,134,39.0067749023438,7793.35498046875,335.516143798828,-8.35483837127686,343.870971679688,229.064514160156,158.446228027344,255.709671020508,66.2258071899414,294.870971679688,69.6451644897461,1.8387097120285,0.87645161151886,149.387100219727,18.3225803375244,120.774192810059,60.5806465148926
Urocyon cinereoargenteus,-108.320321,31.91815,1978,175.548385620117,133.451614379883,38.8248405456543,7747.25830078125,346.870971679688,2.80645155906677,344.064514160156,239.758071899414,178.080642700195,268.058074951172,79.8387069702149,253.870971679688,64.129035949707,1.32258069515228,0.931612908840179,134.32258605957,14.3870964050293,110.064514160156,51.3870964050293
Urocyon cinereoargenteus,-108.452461,31.887368,1972,161.580642700195,133.645156860352,39.1980628967285,7653.61279296875,332,-9.29032230377197,341.290313720703,228.241928100586,171.688171386719,253.429992675781,67.5161285400391,370.193542480469,94.8387069702149,1.77419352531433,0.966451585292816,199.258071899414,20.0967750549316,166.258071899414,74.129035949707
Urocyon cinereoargenteus,-108.14144,33.275317,1981,126.129035949707,134.419357299805,39.3132247924805,7709.54833984375,300.806457519531,-41.4516143798828,342.258056640625,193.752685546875,118.306449890137,220.521286010742,32.8387107849121,338.451599121094,83.5161285400391,2.4193549156189,0.90129029750824,180.387100219727,22.1935482025147,143.354843139648,60
Urocyon cinereoargenteus,-109.205748,31.883797,1977,150.903228759766,137.774200439453,40.6745147705078,7464.70947265625,320.709686279297,-18.3870964050293,339.096771240234,212.413970947266,158.301071166992,240.677093505859,59.8064498901367,381.193542480469,96.9677429199219,1.80645155906677,0.959999978542328,199.709671020508,21.0645160675049,169.580642700195,77.6774215698242
Urocyon cinereoargenteus,-108.801133,33.253617,2000,123.225807189941,134.516128540039,39.8987083435059,7581.45166015625,296.806457519531,-40.7096786499023,337.516143798828,171.376342773438,122.043014526367,216.542907714844,32.3548393249512,499.129028320313,110.161293029785,4,0.816774189472199,235.903228759766,36.0967750549316,180.064514160156,105
Urocyon cinereoargenteus,-108.18422,33.03451,1995,132.387100219727,134.129028320313,39.3067741394043,7691.9033203125,306.129028320313,-35.4516143798828,341.580657958984,201.33332824707,127.596771240234,226.397415161133,39.1290321350098,338.677429199219,80.7419357299805,2.35483860969543,0.887741923332214,175.838714599609,22,146.645156860352,65.2258071899414
Urocyon cinereoargenteus,-106.043816,31.912973,1998,168.548385620117,133.129028320313,38.6387100219727,7769.32275390625,338.290313720703,-6.67741918563843,344.967742919922,234.301071166992,162.123657226563,260.699035644531,71.0645141601563,263.677429199219,64.6451644897461,2.06451606750488,0.865161299705505,133.741928100586,19.4516124725342,106.225807189941,48.1290321350098
Urocyon cinereoargenteus,-106.510302,31.998035,1970,165.838714599609,133.064514160156,38.5958061218262,7793.32275390625,335.419342041016,-9.74193572998047,345.161285400391,235.053756713867,160.736557006836,258.505493164063,68.4193572998047,275.806457519531,68.2903213500977,1.87096774578094,0.879999995231628,142.774200439453,20.2580642700195,114.451614379883,50.3870964050293
Urocyon cinereoargenteus,-107.052655,32.067027,1970,178.870971679688,133.064514160156,38.2525787353516,7912.0966796875,350.354827880859,2.09677410125732,348.258056640625,249.279571533203,165.252685546875,273.220336914063,80.4193572998047,234.741928100586,63.3548393249512,1.19354844093323,0.981935501098633,135.290328979492,13.8709678649902,106.064514160156,36.9677429199219
Urocyon cinereoargenteus,-107.292962,32.895364,1980,173.32258605957,134.67741394043,38.1458053588867,8118.8388671875,350.387084960938,-3,353.387084960938,244.817199707031,146.059143066406,271.430969238281,73.5483856201172,237.419357299805,59.1935501098633,1.54838705062866,0.894193530082703,127.129035949707,15.4516124725342,96.9032287597656,39.2580642700195
Urocyon cinereoargenteus,-104.4815,32.3723,1970,162.935485839844,138,39.1338729858398,7957.935546875,334.064514160156,-18.9032249450684,352.967742919922,237.564514160156,95.9139785766602,257.877105712891,63.3225822448731,412.580657958984,118.838706970215,2.35483860969543,1.03612899780273,239.483871459961,18.2258071899414,174.903228759766,37.5483856201172
Urocyon cinereoargenteus,-105.814337,32.719261,1980,110,132.903228759766,39.6103210449219,7577.58056640625,277.580657958984,-58.2903213500977,335.870971679688,187.317199707031,80.0645141601563,201.494842529297,16.2903232574463,544.741943359375,135.161285400391,4.12903213500977,0.91483873128891,296.354827880859,39.9354820251465,257.096771240234,85.5161285400391
Urocyon cinereoargenteus,-104.354,32.288,1984,174.709671020508,137.870971679688,38.9119338989258,8019.54833984375,346.064514160156,-8.6129035949707,354.677429199219,247.865585327148,108.408599853516,269.984527587891,73.870964050293,329.096771240234,94.2580642700195,1.93548381328583,1.0158064365387,187.516128540039,15.3870964050293,135.354843139648,32.3548393249512
Urocyon cinereoargenteus,-105.544683,33.543517,1971,120.838706970215,133.193542480469,39.0999984741211,7790.61279296875,293.161285400391,-47.8064498901367,340.967742919922,202.639785766602,80.7688140869141,215.844192504883,25.2258071899414,434.129028320313,107.193550109863,3.5806450843811,0.892903208732605,234.580642700195,31.4516124725342,207.580642700195,63.0645179748535
Urocyon cinereoargenteus,-103.123774,32.9408025,1992,160.258071899414,135.67741394043,38.2335472106934,8098.45166015625,331.451599121094,-23.9354839324951,355.387084960938,226.263442993164,95.3172073364258,256.823547363281,58.3548393249512,417.225799560547,114,1.96774196624756,0.973225772380829,224.129028320313,19.8709678649902,168.838714599609,41.2580642700195
Urocyon cinereoargenteus,-103.611111,33.067778,1996,153.483871459961,137.387100219727,38.613224029541,8092.38720703125,326.032257080078,-30.2258071899414,356.258056640625,222.317199707031,90.5967712402344,250.16096496582,52.0645179748535,378.387084960938,106.838706970215,1.8387097120285,1.02193546295166,213.935485839844,16.3225803375244,166.645156860352,33.1290321350098
Urocyon cinereoargenteus,-100.251708,31.712638,1986,184.967742919922,121.032257080078,35.3077430725098,7988.9677734375,346.903228759766,3.29032254219055,343.612915039063,230.983871459961,114.978492736816,278.536437988281,83.2580642700195,559.903198242188,134.32258605957,4.51612901687622,0.844838678836823,260.096771240234,40.4838714599609,149.32258605957,68.8387069702149
Urocyon cinereoargenteus,-100.626412,31.953098,1987,184.32258605957,123.516128540039,35.5451622009277,8099.58056640625,348.903228759766,0.645161271095276,348.258056640625,236.844085693359,115.118278503418,279.317108154297,81.3871002197266,502.870971679688,125.774192810059,3.87096762657166,0.87354838848114,240.741928100586,32.9354820251465,139.903228759766,59.6129035949707
Urocyon cinereoargenteus,-101.247136,31.81603,1987,174.806457519531,125.032257080078,36.4503211975098,7935.74169921875,336.741943359375,-6.93548393249512,343.677429199219,227.231185913086,109.17204284668,267.581298828125,73.7096786499023,514.193542480469,127.516128540039,3.67741942405701,0.880322575569153,250.67741394043,31.1935482025147,153.129028320313,59.4193534851074
Urocyon cinereoargenteus,-101.472053,32.204482,1993,173.741928100586,127.580642700195,36.6300010681152,8072.48388671875,339.548400878906,-9.3870964050293,348.935485839844,224.639785766602,120.5,268.563537597656,71.4193572998047,460.354827880859,110.967742919922,3.25806450843811,0.874516129493713,221.096771240234,27.3548393249512,139.516128540039,56.2903213500977
Urocyon cinereoargenteus,-99.547798,31.745523,1991,184.483871459961,118.064514160156,34.6093559265137,7960.64501953125,347.129028320313,5.09677410125732,342.032257080078,227.758056640625,116.451614379883,278.328063964844,83.6774215698242,616.51611328125,139.741928100586,5.35483884811401,0.816451609134674,278.193542480469,49.8387107849121,161.387100219727,79.8064498901367
Urocyon cinereoargenteus,-97.207265,32.613931,1980,186.161285400391,106.096771240234,31.461935043335,8162.38720703125,349.612915039063,11.1935482025146,338.419342041016,209.338714599609,176.118286132813,283.167083740234,83.5161285400391,906.741943359375,174.258071899414,15.5806455612183,0.625806450843811,371.064514160156,101.645164489746,199.161285400391,178.870971679688
Urocyon cinereoargenteus,-81.521108,33.259391,1978,174.225799560547,99.5806427001953,33.4264526367188,7289.45166015625,312.935485839844,13.7419357299805,299.193542480469,203.935485839844,164.193542480469,260.091949462891,83.0322570800781,1146.32263183594,186.032257080078,28.1612911224365,0.513548374176025,417.548400878906,154.741928100586,349.161285400391,301.870971679688
Urocyon cinereoargenteus,-108.396667,30.898333,1995,172.806457519531,139.935485839844,41.7222595214844,7089.58056640625,340.516143798828,4.77419376373291,335.741943359375,236.096771240234,166.779571533203,256.666442871094,85.0645141601563,346.387084960938,88.3548355102539,1.61290323734283,0.979032278060913,192.419357299805,17.9677410125732,162.774200439453,56.8709678649902
Urocyon cinereoargenteus,-108.171667,30.626667,1994,164.903228759766,140.806457519531,42.5596771240234,6841.45166015625,330.064514160156,-1.12903225421906,331.193542480469,233.462371826172,161.607528686523,245.907745361328,80.4193572998047,411.387084960938,112.677421569824,1.80645155906677,1.06290328502655,247.612899780273,17.6129035949707,207.419357299805,59.7741928100586
Urocyon cinereoargenteus,-108.433644,31.474494,1985,169.870971679688,135.548385620117,39.8774185180664,7485.61279296875,339.387084960938,-0.870967745780945,340.258056640625,226.231185913086,176.881713867188,259.026123046875,77.3548355102539,350,81.5483856201172,2.06451606750488,0.881612896919251,175.741928100586,22.4838714599609,149.290328979492,70.3871002197266
Urocyon cinereoargenteus,-108.913333,31.409722,1985,160.258071899414,137.838714599609,40.9700012207031,7329.1611328125,328.806457519531,-8,336.806457519531,223.731185913086,177.559143066406,247.709350585938,70.1935501098633,362.645172119141,94.2903213500977,1.29032254219055,0.992903232574463,196.32258605957,16.9677410125732,165,76.0645141601563
Urocyon cinereoargenteus,-104.980013,30.629097,1978,195.967742919922,135.451614379883,39.7238693237305,7450.0322265625,359.580657958984,18.1612911224365,341.419342041016,260.822570800781,151.553756713867,281.953247070313,101,267.483856201172,85.3548355102539,1,1.13612902164459,171.580642700195,10.0967741012573,119.451614379883,24.1290321350098
Urocyon cinereoargenteus,-100.422169,31.475706,1993,187.548385620117,120.903228759766,35.6048393249512,7896.25830078125,347.741943359375,7.35483884811401,340.387084960938,232.021499633789,120.08602142334,279.763549804688,86.9677429199219,551.322570800781,131.225799560547,4.48387098312378,0.836129009723663,253.967742919922,40.3870964050293,143.290328979492,69.7741928100586
Urocyon cinereoargenteus,-100.98722,29.92833,1998,203.32258605957,117.25806427002,37.1503219604492,7184.1611328125,347.870971679688,31.3548393249512,316.516143798828,248.693542480469,129.016128540039,285.285797119141,110.709678649902,500.645172119141,112.935485839844,4.48387098312378,0.808387100696564,235.967742919922,36.0967750549316,160.903228759766,57.677417755127
Urocyon cinereoargenteus,-100.540775,30.911307,1990,181.064514160156,118.193550109863,36.0525817871094,7560.1611328125,334.677429199219,5.93548393249512,328.741943359375,228.618286132813,109.559143066406,268.645172119141,84.6128997802734,521.193542480469,122.483871459961,4.25806474685669,0.820322573184967,245.161285400391,37.9032249450684,148.741928100586,62.8064498901367
Urocyon cinereoargenteus,-98.069797,29.929701,1987,195.483871459961,103.870964050293,34.4954833984375,6973.9677734375,338.387084960938,36.0967750549316,302.290313720703,228.010757446289,173.365585327148,276.365478515625,106.677421569824,941.870971679688,202.483871459961,10.5483875274658,0.743548393249512,401.709686279297,90.7096786499024,234.258071899414,169.967742919922
Urocyon cinereoargenteus,-98.252268,30.230774,1972,192.483871459961,106.322578430176,34.5370979309082,7124.64501953125,339.064514160156,30.0967750549316,308.967742919922,211.82795715332,182.392471313477,275.634826660156,102,747.709655761719,155.483871459961,8.80645179748535,0.713225781917572,314.032257080078,76.5483856201172,171.903228759766,147.774200439453
Urocyon cinereoargenteus,-98.515371,31.100655,1999,194.161285400391,110.870964050293,33.9832267761231,7587.0966796875,350.516143798828,23.2258071899414,327.290313720703,219.193542480469,169.193542480469,283.505157470703,98.0967712402344,581.774169921875,119.032257080078,8.09677410125732,0.704193532466888,242.967742919922,58.5806465148926,133.096771240234,104.612899780273
Urocyon cinereoargenteus,-98.371644,30.757981,1989,196.580642700195,108.74193572998,34.0999984741211,7419.38720703125,349.032257080078,29.0967750549316,319.935485839844,223.387100219727,179.064514160156,283.586791992188,102.548385620117,657.225830078125,134.225799560547,8.80645179748535,0.696129024028778,275.774200439453,66.6451644897461,144.967742919922,124.483871459961
Urocyon cinereoargenteus,-99.92178,31.508476,1989,190.193542480469,118.967742919922,35.029354095459,7897.29052734375,351.096771240234,10.5806455612183,340.516143798828,234.215057373047,129.50537109375,282.821929931641,89.9032287597656,541.451599121094,121.161293029785,4.64516115188599,0.795161306858063,242,45.2580642700195,143.225799560547,73.5806427001953
Urocyon cinereoargenteus,-82.96,30.14,1994,200.064514160156,86.5483856201172,35.3829040527344,5826.74169921875,307.290313720703,61.5806465148926,245.709671020508,242.435485839844,178.112899780273,265.670654296875,125.903228759766,1371.77416992188,229.290328979492,27.6129035949707,0.546774208545685,548.032287597656,170.870971679688,510.677429199219,307.580657958984
Urocyon cinereoargenteus,-82.57,29.64,1991,204.548385620117,84.6451644897461,36.2654838562012,5463.806640625,305.838714599609,71.1935501098633,234.645156860352,259.801086425781,177.870971679688,265.618072509766,134.806457519531,1320.22583007813,226.483871459961,26.8709678649902,0.574838697910309,547.096801757813,158.709671020508,519.161315917969,281.741943359375
Urocyon cinereoargenteus,-83.96,30.16,1990,199.903228759766,70.2903213500977,30.2729034423828,5956.87109375,302.290313720703,69.0322570800781,233.258071899414,242.075271606445,183.779571533203,267.527740478516,124.451614379883,1476.25805664063,249.967742919922,30.1935482025147,0.533870935440064,577.225830078125,196.806457519531,508.258056640625,349.741943359375
Urocyon cinereoargenteus,-100.417856,29.310512,1985,211.451614379883,112.322578430176,36.8383865356445,6927.67724609375,351.064514160156,45,306.064514160156,255.198928833008,151.790328979492,290.010650634766,121.645164489746,578.677429199219,141.612899780273,4.03225803375244,0.89032256603241,282.967742919922,40.5161285400391,185.612899780273,65.0967712402344
Urocyon cinereoargenteus,-97.055468,28.002078,1999,219.612899780273,62.1612892150879,28.3980655670166,5469.70947265625,315.774200439453,95.7741928100586,220,256.457000732422,190.440856933594,281.026458740234,149.451614379883,842.806457519531,170.935485839844,12.5806455612183,0.675161302089691,360.870971679688,94.6451644897461,227.258071899414,145.741928100586
Urocyon cinereoargenteus,-82.5,27.69,1984,221.612899780273,72.4516143798828,37.1212921142578,4516.35498046875,303.322570800781,106.677421569824,196.645156860352,269.01611328125,198.913970947266,271.080963134766,163.838714599609,1264.90319824219,241.290328979492,19.1612911224365,0.689999997615814,592.612915039063,129.516128540039,529.161315917969,224.741928100586
Urocyon cinereoargenteus,-82.67,29.01,1996,210.580642700195,73.3225784301758,34.4993553161621,5130.70947265625,301.709686279297,87.8387069702148,213.870971679688,266.177429199219,182.838714599609,267.66064453125,145.225799560547,1296.09680175781,237.387100219727,24.2903232574463,0.628709673881531,575.354858398438,145.838714599609,540.258056640625,256.580657958984
Urocyon cinereoargenteus,-82.5,28.87,1985,209.806457519531,80.0645141601563,36.9509658813477,5055.48388671875,302.129028320313,84.0645141601563,218.064514160156,260.451599121094,181.817199707031,265.757751464844,145.548385620117,1295.93542480469,241.870971679688,22.4516124725342,0.64838707447052,579.580627441406,140.225799560547,541.741943359375,251.516128540039
Urocyon cinereoargenteus,-81.252764,28.549644,1999,216.225799560547,81.2580642700195,39.2299995422363,4524.12890625,304.032257080078,95.4516143798828,208.580642700195,262.978485107422,185.274200439453,265.752258300781,158.161285400391,1234.64514160156,221.419357299805,22.3548393249512,0.632258057594299,542.193542480469,132.290328979492,501.516143798828,206.032257080078
Urocyon cinereoargenteus,-114.019167,27.401667,2000,217.129028320313,119.419357299805,52.5145149230957,3942.32250976563,337.645172119141,110.193550109863,227.451614379883,202.790313720703,214.107528686523,270.575469970703,174.032257080078,77.8064498901367,27.9354839324951,0,1.15935480594635,48.3870964050293,0.838709652423859,15.8709678649902,39.0322570800781
Urocyon cinereoargenteus,-112.892778,27.299444,1997,234.483871459961,126.25806427002,47.3229026794434,5377.32275390625,373.322570800781,106.419357299805,266.903228759766,241.639785766602,234.602157592773,303.548400878906,171.967742919922,94.9032287597656,36.0967750549316,0,1.24935483932495,59.3870964050293,0,40.8709678649902,37.9677429199219
Urocyon cinereoargenteus,-111.843611,26.070556,1999,213.580642700195,112.903228759766,46.4993553161621,4948.48388671875,332.838714599609,89.8064498901367,243.032257080078,229.892471313477,218.66667175293,275.682891845703,155.032257080078,157.451614379883,60.6451606750488,0,1.30645167827606,99.6451644897461,1.06451618671417,82.129035949707,50.0967750549317
Urocyon cinereoargenteus,-111.575833,26.198333,2000,232.838714599609,94.4516143798828,41.4716148376465,5074.64501953125,344.322570800781,116.354835510254,227.967742919922,254.112899780273,237.655914306641,295.682891845703,172.548385620117,128.935485839844,47.9032249450684,0,1.27548384666443,81.6774215698242,1.12903225421906,67.9677429199219,40.5806465148926
Urocyon cinereoargenteus,-110.467222,24.1375,2000,247.774200439453,89.7419357299805,44.9167747497559,4111.48388671875,342.322570800781,142.258071899414,200.064514160156,285.951599121094,240.096771240234,298.307739257813,198.290328979492,184.129028320313,60.3548393249512,0,1.2367742061615,115.451614379883,2.19354844093323,107.096771240234,44.0645179748535
Urocyon cinereoargenteus,-111.055278,24.870833,1994,236.258071899414,108.032257080078,47.0580635070801,4553.35498046875,346.322570800781,116.451614379883,229.870971679688,283.720428466797,235.360214233398,292.316772460938,181.064514160156,196.419357299805,72.5161285400391,0,1.33806455135345,127.806449890137,1.12903225421906,119,50.5483856201172
Urocyon cinereoargenteus,-110.295833,24.308333,1998,240.903228759766,77.5483856201172,40.5603218078613,4236.8388671875,331.741943359375,140.258071899414,191.483871459961,286.49462890625,236.580642700195,292.613220214844,189.967742919922,249.225799560547,85.9032287597656,0.612903237342835,1.28451609611511,165,5.12903213500977,153.096771240234,49.7741928100586
Urocyon cinereoargenteus,-106.6625,25.175,1994,175.741928100586,128.645156860352,53.1722564697266,4027.25805664063,287.096771240234,44.8064498901367,242.290328979492,211.801071166992,172.650543212891,219.76838684082,123.774192810059,1157.80639648438,275.193542480469,3.51612901687622,1.00580644607544,620.193542480469,39.9677429199219,534.580627441406,253.870971679688
Urocyon cinereoargenteus,-104.03,23.586944,1986,163.903228759766,131.967742919922,54.9390335083008,3540.935546875,278.451599121094,37.8709678649902,240.580642700195,193.591400146484,148.118286132813,202.436447143555,117.387100219727,609.774169921875,207.806457519531,1,1.29322576522827,439.096771240234,11.6774196624756,268.322570800781,41.8709678649902
Urocyon cinereoargenteus,-104.111667,23.745556,1989,170.096771240234,132.193542480469,54.4590339660645,3630.16137695313,285.838714599609,42.7096786499023,243.129028320313,199.650543212891,154.220428466797,209.903228759766,122.419357299805,624.419372558594,217.032257080078,0.903225779533386,1.31516134738922,455.290313720703,11.1612901687622,273.677429199219,41.7741928100586
Urocyon cinereoargenteus,-104.2575,23.861333,1989,188.096771240234,132.32258605957,53.567741394043,3712.935546875,306.290313720703,58.8709678649902,247.419357299805,217.860214233398,173.161285400391,229.188385009766,139.483871459961,365.709686279297,116.225807189941,0.709677398204804,1.18225800991058,246.935485839844,8.12903213500977,148,37.8709678649902
Urocyon cinereoargenteus,-103.498054,25.560833,1972,230.225799560547,135.290328979492,47.9367752075195,4860.9677734375,360.096771240234,77.3225784301758,282.774200439453,267.145172119141,211.736557006836,283.914184570313,165.870971679688,249.354843139648,74.4838714599609,0.516129016876221,1.1058064699173,149.548385620117,8.3870964050293,91.9677429199219,26.3548393249512
Urocyon cinereoargenteus,-101.3876604,24.3849497,1977,185.774200439453,129.580642700195,53.100643157959,3849.9677734375,297.935485839844,53.5806465148926,244.354843139648,216.526885986328,167.290328979492,226.349670410156,134.548385620117,404.709686279297,96.4838714599609,1.74193549156189,0.916774213314056,212.225799560547,19.0967750549316,148.032257080078,53.0322570800781
Urocyon cinereoargenteus,-100.160556,25.368611,1982,217.741928100586,117.387100219727,45.6119346618652,4800.48388671875,334.322570800781,76.3225784301758,258,249.5,175.720428466797,269.855499267578,154.354843139648,797.096801757813,227.870971679688,3.77419352531433,1.04999995231628,446.612915039063,37.0645179748535,274.741943359375,65.4516143798828
Urocyon cinereoargenteus,-104.5,22.416667,1994,242,121.516128540039,56.7564506530762,2852.48388671875,341,126.612899780273,214.387100219727,266.720428466797,231.763442993164,271.037414550781,203.516128540039,637.064514160156,187.225799560547,0.870967745780945,1.21741938591003,445.451599121094,9.80645179748535,294.935485839844,65.8387069702149
Urocyon cinereoargenteus,-104.134167,23.428611,1993,157.290328979492,130.67741394043,55.4338722229004,3441.61279296875,269.322570800781,33.2580642700195,236.064514160156,186.639785766602,145.424728393555,194.327743530273,111.838706970215,445.225799560547,139.935485839844,0.935483872890472,1.20096778869629,304.806457519531,9.64516162872314,191.838714599609,46.3225822448731
Urocyon cinereoargenteus,-104.248056,23.3875,1994,141.354843139648,130.193542480469,55.830322265625,3399.77416992188,251.548385620117,18,233.548385620117,170.661285400391,127.059143066406,177.66194152832,96.4516143798828,650.258056640625,213.193542480469,1.22580647468567,1.27677416801453,468.967742919922,12.3870964050293,300.193542480469,52.4193534851074
Urocyon cinereoargenteus,-103.560499,22.3040824,1970,163.580642700195,131.870971679688,57.9941940307617,2947.19360351563,271.903228759766,44.1935501098633,227.709671020508,187.844085693359,152.064514160156,194.311935424805,124.161293029785,787.903198242188,245.419357299805,0.612903237342835,1.30225801467896,581.129028320313,8.09677410125732,336.161285400391,43.0322570800781
Urocyon cinereoargenteus,-88.142502,21.571945,1989,255.838714599609,44.9032249450684,43.3438720703125,1914.12902832031,303.774200439453,199.709671020508,104.064514160156,270.688171386719,245.629028320313,275.727111816406,230.612899780273,820.709655761719,151.967742919922,7.96774196624756,0.673870980739594,366.161285400391,66.0967712402344,292.870971679688,124.838706970215
Urocyon cinereoargenteus,-100.413611,20.503611,1996,178.193542480469,110.516128540039,54.8077430725098,2438.38720703125,276.967742919922,74.9677429199219,202,191.091400146484,162.49462890625,207.064193725586,146.806457519531,466.290313720703,138.612899780273,0.74193549156189,1.1322580575943,300.161285400391,10.3225803375244,138.451614379883,21.0322589874268
Urocyon cinereoargenteus,-98.437775,20.143889,1979,147.129028320313,94.6128997802734,54.2419357299805,2344.64526367188,227.064514160156,52.4516143798828,174.612899780273,164.112899780273,124.376342773438,170.833541870117,115.225807189941,737.419372558594,165.451614379883,4.87096786499023,0.878064513206482,388.064514160156,30.5161285400391,275.548400878906,41.4516143798828
Urocyon cinereoargenteus,-98.910835,20.617777,1983,192.806457519531,92.6451644897461,50.8732261657715,2630.9677734375,277.290313720703,94.9354858398438,182.354843139648,209.069900512695,170.913970947266,220.478713989258,157.387100219727,482.935485839844,114.74193572998,3.54838705062866,0.898064494132996,252.419357299805,20.8064517974854,160.709671020508,31.8064517974854
Urocyon cinereoargenteus,-99.431664,20.856667,1982,197.548385620117,95.5483856201172,50.2645149230957,2713.19360351563,287.451599121094,97.0645141601562,190.387100219727,213.629028320313,174.629028320313,227.133224487305,161.32258605957,432.870971679688,111.419357299805,2.19354844093323,0.96967738866806,241.161285400391,15.3870964050293,141.838714599609,25.3548393249512
Urocyon cinereoargenteus,-99.151944,21.19,1979,174.580642700195,89.8064498901367,48.8635482788086,2907.25805664063,258.193542480469,74.0967712402344,184.096771240234,193.784942626953,149.215057373047,204.591293334961,135.290328979492,1176.83874511719,291.419342041016,10.8387098312378,0.919677436351776,633.419372558594,59.7096786499024,409.225799560547,91.1612930297852
Urocyon cinereoargenteus,-89.624722,20.964444,1981,261.516143798828,70.4193572998047,51.1509666442871,2136.38720703125,328.870971679688,190.483871459961,138.387100219727,278.021514892578,249.650543212891,283.6064453125,233.225799560547,869.354858398438,186.774200439453,5.67741918563843,0.826129019260407,441.774200439453,50.1935501098633,315.774200439453,93.1935501098633
Urocyon cinereoargenteus,-88.620817,21.269576,1981,257.193542480469,60.8709678649902,49.4077415466309,1987,316.032257080078,192.193542480469,123.838706970215,273.553771972656,247.231185913086,277.44580078125,230.774200439453,988.774169921875,194.967742919922,8.58064556121826,0.75290322303772,476.451599121094,68.7419357299805,375.387084960938,120.612899780273
Urocyon cinereoargenteus,-87.183333,21.216667,1991,254.612899780273,47.5483856201172,46.8025817871094,1742.32263183594,301.774200439453,199.612899780273,102.161293029785,266.844085693359,243.543014526367,272.640014648438,231.612899780273,1105.09680175781,207.709671020508,12.6129035949707,0.653225779533386,485.193542480469,95.3225784301758,355.451599121094,160.870971679688
Urocyon cinereoargenteus,-87.684166,21.4825,1989,254.709671020508,47,45.4335479736328,1842.90319824219,302.612915039063,198.67741394043,103.935485839844,269.236572265625,243.919357299805,273.822265625,230.451614379883,917.322570800781,167,9.41935443878174,0.657741904258728,402.806457519531,78.2258071899414,320,141.193542480469
Urocyon cinereoargenteus,-87.783333,19.616667,1995,256.451599121094,54.0967750549316,50.3529014587402,1643.67736816406,306.870971679688,198.741928100586,108.129035949707,266.284942626953,248.032257080078,273.144195556641,234.612899780273,1202.87097167969,229.387100219727,16.5161285400391,0.652258038520813,525.741943359375,100.612899780273,352.322570800781,168.709671020508
Urocyon cinereoargenteus,-87.621389,19.786111,1995,256.290313720703,51.0322570800781,49.5038719177246,1619.0322265625,304.580657958984,200.870971679687,103.709678649902,265.876342773438,247.575271606445,272.892578125,234.903228759766,1209.87097167969,226.32258605957,17.3870964050293,0.641290307044983,525.419372558594,100.903228759766,364.161285400391,170.419357299805
