gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,decimalLongitude,decimalLatitude,xtr
1894598943,7fe6b042-f762-11e1-a439-00145eb45e9a,urn:catalog:ENCB-IPN:ENCB:15909:d990f8b7a75d0b4f4d8c6e121649ce30,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,orinomus,SUBSPECIES,"Urocyon cinereoargenteus orinomus Goldman, 1938",Urocyon cinereoargenteus subsp. orinomus,"Goldman, 1938",MX,35 km E Cuitlahuac,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,0,0,0,0,1980-11-28T00:00:00Z,28,11,1980,6164344,2434566,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,15909,"",J. C. López V.; C. Elizalde,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),O. J. Polaco,,"",2023-01-25T06:51:08.804Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-96.404167,18.811667,600
1894504777,7fd54c8a-f762-11e1-a439-00145eb45e9a,urn:catalog:UAMI:UAMI:532:3b4a8b9aa79b19854c6b3cc517e65404,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,orinomus,SUBSPECIES,"Urocyon cinereoargenteus orinomus Goldman, 1938",Urocyon cinereoargenteus subsp. orinomus,"Goldman, 1938",MX,8 km W Zapotitlán de las Salinas,Puebla,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,775,775,0,0,1977-08-21T00:00:00Z,21,8,1977,6164344,2434566,PRESERVED_SPECIMEN,UAMI,UAMI,532,"",J. Ramírez P.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),R. Moutal F.,,"",2023-01-25T06:50:59.718Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-97.551944,18.328333,309
1417798175,87213c27-8362-48ee-af75-d636d44eb2f3,urn:catalog:IBUNAM:CNMA:36729:6e4886ccab1097e8617c1fd6dbb5573b,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,orinomus,SUBSPECIES,"Urocyon cinereoargenteus orinomus Goldman, 1938",Urocyon cinereoargenteus subsp. orinomus,"Goldman, 1938",MX,"Estación Ferrocarril El Venado, Santiago Quiotepec",Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,0,0,0,0,1994-01-24T00:00:00Z,24,1,1994,6164344,2434566,PRESERVED_SPECIMEN,IBUNAM,CNMA,36729,"",Vargas C. J.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Sánchez C. V.,,"",2023-01-25T07:19:13.067Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,-96.981944,17.899444,412
2629116047,804a818f-c1e8-4347-a2f2-02a5f22e1a82,urn:catalog:ENCB-IPN:ENCB:8713:0ba78535dbd846a7e3f5550f32a3a9e9,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,orinomus,SUBSPECIES,"Urocyon cinereoargenteus orinomus Goldman, 1938",Urocyon cinereoargenteus subsp. orinomus,"Goldman, 1938",MX,Laguna Verde,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,0,0,0,0,1975-01-01T00:00:00Z,,,1975,6164344,2434566,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,8713,"",J. C. López V.; C. Elizalde A.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),F. de Lachica,,"",2023-01-25T06:52:12.456Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-95.341614,18.624281,379
1418247127,5381c29f-b090-488a-8693-0038708c904f,urn:catalog:FC-UNAM:MZFC:10700:6a60f9763d49a096763d5d2ad6d24b75,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,km 101 Carretera Villa Hermosa-Escárcega,Tabasco,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,1.5,1.5,0,0,2000-08-15T00:00:00Z,15,8,2000,2434566,2434566,PRESERVED_SPECIMEN,FC-UNAM,MZFC,10700,"",L. S. L. P.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),H. C. O. M.,,"",2023-01-24T17:07:03.926Z,"",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-92.49,18.6275,203
2630369379,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:KU:KUM:92561:cddb2d51f3f27f1937e73fd10e3deeb7,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,fraterculus,SUBSPECIES,"Urocyon cinereoargenteus fraterculus Elliot, 1896",Urocyon cinereoargenteus subsp. fraterculus,"Elliot, 1896",MX,"Escarcega, 7.5 Km al W",Campeche,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,32.5,32.5,0,0,1981-01-01T00:00:00Z,1,1,1981,6164342,2434566,PRESERVED_SPECIMEN,KU,KUM,92561,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-25T06:52:38.781Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-90.820833,18.613611,609
3124642904,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/80411304,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"",BZ,"",Orange Walk,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,1000,,,,,,2000-11-30T19:35:00Z,30,11,2000,2434566,2434566,HUMAN_OBSERVATION,iNaturalist,Observations,80411304,"",Ian Adams,2021-05-26T21:30:33Z,CC_BY_4_0,Ian Adams,Ian Adams,,"",2023-05-02T22:57:38.061Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,-88.65455,17.758649,463
2630411362,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:327d754a0e03113b20c89089d98ea747,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,fraterculus,SUBSPECIES,"Urocyon cinereoargenteus fraterculus Elliot, 1896",Urocyon cinereoargenteus subsp. fraterculus,"Elliot, 1896",MX,"Rancho Las Palmas, 39 Km al S de Felipe Carrillo Puerto",Quintana roo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,0,0,0,0,1985-05-01T00:00:00Z,1,5,1985,6164342,2434566,OCCURRENCE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-25T06:52:40.318Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-88.100556,19.223889,181
2630360069,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:c3b9c768fcaf1ab41612a92db2526319,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,"Nuevo Bécal, Ejido, 12 Km al NE",Campeche,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,125,125,0,0,1991-06-10T00:00:00Z,10,6,1991,2434566,2434566,OCCURRENCE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"March, M. I.",,"",2023-01-25T06:52:38.925Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-89.4,18.666667,124
1898052215,cb1a521c-29f7-4751-8661-898d16d0caa6,urn:catalog:ECOSUR:ECO-SC-M:5234:38cfa4fc426c67188c67bc52ea9382d0,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,fraterculus,SUBSPECIES,"Urocyon cinereoargenteus fraterculus Elliot, 1896",Urocyon cinereoargenteus subsp. fraterculus,"Elliot, 1896",MX,4 km carretera Chetumal-Escárcega,Quintana roo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,0,0,0,0,1990-09-07T00:00:00Z,7,9,1990,6164342,2434566,PRESERVED_SPECIMEN,ECOSUR,ECO-SC-M,5234,"",J. E. E. C.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),J. E. E. C.,,"",2023-01-25T08:59:02.891Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-88.305278,18.503611,8054
1417814632,87213c27-8362-48ee-af75-d636d44eb2f3,urn:catalog:IBUNAM:CNMA:36698:f14dcd336c00e08e54a615f871447cd2,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,fraterculus,SUBSPECIES,"Urocyon cinereoargenteus fraterculus Elliot, 1896",Urocyon cinereoargenteus subsp. fraterculus,"Elliot, 1896",MX,Central Chiclera Villahermosa,Campeche,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,165,165,0,0,1994-03-28T00:00:00Z,28,3,1994,6164342,2434566,PRESERVED_SPECIMEN,IBUNAM,CNMA,36698,"",Vargas C. J.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Bello G. J.,,"",2023-01-25T07:19:12.896Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,-89.688611,17.913056,30
1898052218,cb1a521c-29f7-4751-8661-898d16d0caa6,urn:catalog:ECOSUR:ECO-SC-M:5720:610113463c631e94c9a97d3916135969,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,fraterculus,SUBSPECIES,"Urocyon cinereoargenteus fraterculus Elliot, 1896",Urocyon cinereoargenteus subsp. fraterculus,"Elliot, 1896",MX,"3 km S del crucero a X-Hazil, 15 Km E por brecha ('Camino Pemex')",Quintana roo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,30,30,0,0,1996-02-29T00:00:00Z,29,2,1996,6164342,2434566,PRESERVED_SPECIMEN,ECOSUR,ECO-SC-M,5720,"",J. E. E. C.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),J. E. E. C.; A. T. N.,,"",2023-01-25T08:59:02.995Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-87.959722,19.2825,0
1417791541,87213c27-8362-48ee-af75-d636d44eb2f3,urn:catalog:IBUNAM:CNMA:13251:5dfdb80fda4844bdd91cf6e3198e35e7,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,2 km N Tecpan de Galeana,Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,0,0,0,0,1972-07-21T00:00:00Z,21,7,1972,6164348,2434566,PRESERVED_SPECIMEN,IBUNAM,CNMA,13251,"",Vargas C. J.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Ramírez P.  J.,,"",2023-01-25T07:19:13.192Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,-100.629722,17.238889,1583
2629084079,804a818f-c1e8-4347-a2f2-02a5f22e1a82,urn:catalog:ENCB-IPN:ENCB:9170:d58b5d259c6fa65da4e9057e6036f159,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,Colotlipa,Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,400,400,0,0,1976-03-01T00:00:00Z,,3,1976,6164348,2434566,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,9170,"",J. C. López V.; C. Elizalde A.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),E. Martín F.,,"",2023-01-25T06:52:10.038Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-99.165555,17.409444,444
1418250088,5381c29f-b090-488a-8693-0038708c904f,urn:catalog:FC-UNAM:MZFC:1323:9bf46e637ee097e0359c00053ed1b618,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,"Omiltemi, Cueva de Borrego",Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,1900,100,0,0,1985-04-26T00:00:00Z,26,4,1985,6164348,2434566,PRESERVED_SPECIMEN,FC-UNAM,MZFC,1323,"",J. J. G.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),J. J. G.,,"",2023-01-24T17:07:03.570Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-99.650833,17.535833,416
1417811745,87213c27-8362-48ee-af75-d636d44eb2f3,urn:catalog:IBUNAM:CNMA:38009:c54137fed95a1cc3a1262c90a8b10ac6,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,"Mochitlán, 15 km SE Chilpancingo de Los Bravo",Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,0,0,0,0,1995-10-17T00:00:00Z,17,10,1995,6164348,2434566,PRESERVED_SPECIMEN,IBUNAM,CNMA,38009,"",Vargas C. J.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Cervantes R. F. A.,,"",2023-01-25T07:19:13.601Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,-99.393611,17.454722,590
1417794133,87213c27-8362-48ee-af75-d636d44eb2f3,urn:catalog:IBUNAM:CNMA:18794:8b48d89f082ec9e9970c12214e17d6b3,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,Acapulco de Juárez,Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,0,0,0,0,1980-05-18T00:00:00Z,18,5,1980,6164348,2434566,PRESERVED_SPECIMEN,IBUNAM,CNMA,18794,"",Vargas C. J.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),López-Forment C. W.,,"",2023-01-25T07:19:13.567Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,-99.897778,16.871111,11187
2629113997,804a818f-c1e8-4347-a2f2-02a5f22e1a82,urn:catalog:ENCB-IPN:ENCB:11588:5119d7818e86a66eea485639be2f5dc7,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,Barra de Chacahua,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,5,5,0,0,1977-04-25T00:00:00Z,25,4,1977,6164348,2434566,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,11588,"",J. C. López V.; C. Elizalde A.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),P. Huerta M.,,"",2023-01-25T06:52:12.293Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-97.6875,15.966389,1086
2629089028,804a818f-c1e8-4347-a2f2-02a5f22e1a82,urn:catalog:ENCB-IPN:ENCB:40615:c5457429c63794a3ea732944f4e4be33,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,orinomus,SUBSPECIES,"Urocyon cinereoargenteus orinomus Goldman, 1938",Urocyon cinereoargenteus subsp. orinomus,"Goldman, 1938",MX,"5.5 km N, 16 km W San Pedro Totolapa",Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,0,0,0,0,1998-07-22T00:00:00Z,22,7,1998,6164344,2434566,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,40615,"",J. C. López V.; C. Elizalde A.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),S. A. Murillo J.,,"",2023-01-25T06:52:10.438Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-96.453055,16.719167,701
1895936872,80a24726-f762-11e1-a439-00145eb45e9a,urn:catalog:CMNH:CM:NO DISPONIBLE:edcbf66b2f332d9c06732b4d3f29f32a,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,orinomus,SUBSPECIES,"Urocyon cinereoargenteus orinomus Goldman, 1938",Urocyon cinereoargenteus subsp. orinomus,"Goldman, 1938",MX,Ixtlán de Juárez,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,2030,0,0,0,1974-02-10T00:00:00Z,10,2,1974,6164344,2434566,PRESERVED_SPECIMEN,CMNH,CM,NO DISPONIBLE,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-25T06:53:01.934Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY,-96.487222,17.330556,1685
1894909376,d0d7ddf4-c5c9-4049-b6a5-9130eadc014a,urn:catalog:IBUNAM:CNMA:26372:457edf7fa3a14e65a50ead81e1c974e9,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,orinomus,SUBSPECIES,"Urocyon cinereoargenteus orinomus Goldman, 1938",Urocyon cinereoargenteus subsp. orinomus,"Goldman, 1938",MX,Lagunas de Chacahua,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,0,0,0,0,1974-09-05T00:00:00Z,5,9,1974,6164344,2434566,PRESERVED_SPECIMEN,IBUNAM,CNMA,26372,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-25T09:13:43.568Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,-96.608333,15.708333,321
2630400476,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:ECOSUR:ECO-SC-M:251:4e0e68cfb1ccc80de8fe4d4614e214df,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,"Cerro Baúl, ladera NW, 19 Km al Nw de Rizo de Oro",Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,725,725,0,0,1995-02-26T00:00:00Z,26,2,1995,2434566,2434566,PRESERVED_SPECIMEN,ECOSUR,ECO-SC-M,251,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"Naranjo, P. E.",,"",2023-01-25T06:52:38.897Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-94.168056,16.566667,178
1894743271,802f2cdc-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO APLICA:NO APLICA:d6c13c82a7859df3bc04c7dc46df3e7a,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,"Ejido Rosendo Salazar, Microondas",Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,100,,417.5,417.5,0,0,1998-10-27T00:00:00Z,27,10,1998,2434566,2434566,HUMAN_OBSERVATION,NO DISPONIBLE,NO APLICA,NO APLICA,"",J. E. Malpica y M.; A. Riechers P.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),J. E. Malpica y M.; A. Riechers P.,,"",2023-01-25T06:51:45.189Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-94.026111,16.42,277
