gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1894859652	7ff48302-f762-11e1-a439-00145eb45e9a	urn:catalog:MVZ-UCB:MVZ:130000:6fdb281575c53b2c7914e6b87b145a43	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	CUMBRES, W ACULTZINGO (AL S PUERTO DEL AIRE)	Veracruz de ignacio de la llave	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.725	-97.308333	90.0		0.0	0.0	0.0	0.0	1974-01-01T00:00:00			1974	5226604	5226604	PRESERVED_SPECIMEN	MVZ-UCB	MVZ	130000		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:12:34.473Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1894859648	7ff48302-f762-11e1-a439-00145eb45e9a	urn:catalog:MVZ-UCB:MVZ:191065:4ae6e49509f4144315280921596c38ce	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	1.5 KM S PUERTO DEL AIRE	Veracruz de ignacio de la llave	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.685601	-97.335278	1732.0		0.0	0.0	0.0	0.0	1981-01-01T00:00:00			1981	5226604	5226604	PRESERVED_SPECIMEN	MVZ-UCB	MVZ	191065		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:12:33.277Z		COORDINATE_ROUNDED;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1894859644	7ff48302-f762-11e1-a439-00145eb45e9a	urn:catalog:UIUC:UIMNH:21835-21837:381bd4fdf2b5d6927d2cdbb4a9cee36d	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	3 MI. E LAS VIGAS	Veracruz de ignacio de la llave	PRESENT	3	ff90b050-c256-11db-b71b-b8a03c50a862	19.658333	-97.091667	80.0		0.0	0.0	0.0	0.0	1950-01-01T00:00:00			1950	5226604	5226604	PRESERVED_SPECIMEN	UIUC	UIMNH	21835-21837		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:12:34.067Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1894859640	7ff48302-f762-11e1-a439-00145eb45e9a	urn:catalog:FC-UNAM:MZFC:04293:2f9c12613cff0943ca5cb3f7a3af40b9	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	Puerto del Aire	Veracruz de ignacio de la llave	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.708333	-97.341667	90.0		0.0	0.0	0.0	0.0	1988-01-01T00:00:00			1988	5226604	5226604	PRESERVED_SPECIMEN	FC-UNAM	MZFC	04293		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:12:33.553Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1894859635	7ff48302-f762-11e1-a439-00145eb45e9a	urn:catalog:NMNH-SI:USNM:00113175-81:2a0db6654855592548f95bf5775e35e6	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	ANTES DE ACULTZINGO	Veracruz de ignacio de la llave	PRESENT	7	ff90b050-c256-11db-b71b-b8a03c50a862	18.71564	-97.324843	4310.0		0.0	0.0	0.0	0.0	1939-01-01T00:00:00			1939	5226604	5226604	PRESERVED_SPECIMEN	NMNH-SI	USNM	00113175-81		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:12:32.342Z		RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1894859631	7ff48302-f762-11e1-a439-00145eb45e9a	urn:catalog:NMNH-SI:USNM:00113182-97:27a029a7694be15ed13cc32919292cf6	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	ANTES DE LAS CUMBRES, ACULTZINGO	Veracruz de ignacio de la llave	PRESENT	16	ff90b050-c256-11db-b71b-b8a03c50a862	18.725	-97.308333	90.0		0.0	0.0	0.0	0.0	1940-01-01T00:00:00			1940	5226604	5226604	PRESERVED_SPECIMEN	NMNH-SI	USNM	00113182-97		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:12:33.181Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1894859627	7ff48302-f762-11e1-a439-00145eb45e9a	urn:catalog:CAS:CAS-HERP:135689:25870fe564713fc498c8276c4614fb8c	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	LA JOYA (SOBRE CA.140)	Veracruz de ignacio de la llave	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.608333	-97.041667	80.0		1100.0	1100.0	0.0	0.0	1972-01-01T00:00:00			1972	5226604	5226604	PRESERVED_SPECIMEN	CAS	CAS-HERP	135689		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:12:32.330Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1894783477	264da7bf-9e07-4480-aab7-a76cd38c6e9c	urn:catalog:IBUNAM:CNAR:19725:27d5bee0f50707e42b2eb824efd176a5	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	Puerto del Aire	Veracruz de ignacio de la llave	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.7175	-97.336111	90.0		1190.0	1190.0	0.0	0.0	1998-10-25T00:00:00	25	10	1998	5226604	5226604	PRESERVED_SPECIMEN	IBUNAM	CNAR	19725		AJGH		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	DAV			2022-11-24T20:12:57.316Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1894022718	a5be4674-3ee0-4aab-9ce6-c602a7d71d18	urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:ed5b28b17aad60cdf480dd6511f7f887	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)		El Borbollón, Volcán de Fuego		PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862													5226604	5226604	OCCURRENCE	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T09:02:33.780Z		RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1894022654	a5be4674-3ee0-4aab-9ce6-c602a7d71d18	urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:cc2dfc61656cff01d3f2be6abef0eff5	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)		Barranca de Atenquique-Loma Alta, Nevado de Colima		PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862													5226604	5226604	OCCURRENCE	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T09:02:43.159Z		RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1894022644	a5be4674-3ee0-4aab-9ce6-c602a7d71d18	urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:7e8ea64aff727c1b2246b2d8a108a09a	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)		Barranca de Los Bueyes, Volcán de Fuego		PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862													5226604	5226604	OCCURRENCE	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T09:02:41.964Z		RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1894022620	a5be4674-3ee0-4aab-9ce6-c602a7d71d18	urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:9b40881767aa8ca1e8e009772095c436	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)		Barranca de Alseseca, Nevado de Colima		PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862													5226604	5226604	OCCURRENCE	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T09:02:42.066Z		RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1893337851	3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2	urn:catalog:FC-UNAM:MZFC:13258:c1eae3f30f4714d39a8030ad583ddb93	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	PUERTO DE LA SOLEDAD	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.158333	-96.999722			1229.0	1229.0	0.0	0.0	1993-10-07T00:00:00	7	10	1993	5226604	5226604	PRESERVED_SPECIMEN	FC-UNAM	MZFC	13258		ART		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	ART			2022-11-24T21:18:39.778Z		COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1893337847	3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2	urn:catalog:FC-UNAM:NO APLICA:NO APLICA:d1889b6f95ad8feb65c6effcbcbd383b	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	Puente Grande	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.148056	-96.905833			707.0	707.0	0.0	0.0	2011-04-10T00:00:00	10	4	2011	5226604	5226604	HUMAN_OBSERVATION	FC-UNAM	NO APLICA	NO APLICA		RVG		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	RVG			2022-11-24T21:18:39.878Z		COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1893337823	3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2	urn:catalog:FC-UNAM:MZFC:4830:c72a61b70d3c8bd0f5054a96ade0775b	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	PUERTO DE LA SOLEDAD	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					5226604	5226604	PRESERVED_SPECIMEN	FC-UNAM	MZFC	4830		HS		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	HS			2022-11-24T21:18:38.011Z		COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1893337805	3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2	urn:catalog:FC-UNAM:NO APLICA:NO APLICA:aaff71c3898085525e723a1dd9c8cdaa	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	Camino entre Puerto Soledad y San Bernardino	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.161111	-96.998333			1181.5	1181.5	0.0	0.0	2011-04-11T00:00:00	11	4	2011	5226604	5226604	HUMAN_OBSERVATION	FC-UNAM	NO APLICA	NO APLICA		RVG		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	RVG			2022-11-24T21:18:40.087Z		COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1893337796	3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2	urn:catalog:FC-UNAM:MZFC:13257:bef093e9126d311b3eb2e8119b3395e7	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	PUERTO DE LA SOLEDAD	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.158333	-96.999722			1229.0	1229.0	0.0	0.0	1993-06-06T00:00:00	6	6	1993	5226604	5226604	PRESERVED_SPECIMEN	FC-UNAM	MZFC	13257		ART		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	ART			2022-11-24T21:18:40.625Z		COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1893337786	3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2	urn:catalog:FC-UNAM:MZFC:13256:bcb810d96055bdc0df0b1d53c06ddd8b	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	PUERTO DE LA SOLEDAD	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.158333	-96.999722			1229.0	1229.0	0.0	0.0	1993-06-06T00:00:00	6	6	1993	5226604	5226604	PRESERVED_SPECIMEN	FC-UNAM	MZFC	13256		LCM		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	LCM			2022-11-24T21:18:36.536Z		COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1893321085	dcb23fa1-3f1a-4678-b11d-249787e79cae	urn:catalog:IBUNAM:CNAR:2713:01924b5d78d13584d95a62936362f033	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	Chignahuapan	Puebla	PRESENT	2	ff90b050-c256-11db-b71b-b8a03c50a862	19.84	-98.03	80.0		1150.0	1150.0	0.0	0.0	1980-04-06T00:00:00	6	4	1980	5226604	5226604	PRESERVED_SPECIMEN	IBUNAM	CNAR	2713		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Refugio Vela Rivera			2022-11-25T11:18:32.136Z		GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1893320983	dcb23fa1-3f1a-4678-b11d-249787e79cae	urn:catalog:IBUNAM:CNAR:10094:b26b19a85c8e33d49ed75f124590957c	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	Puerto del Aire	Veracruz de ignacio de la llave	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.7	-97.34	90.0		1200.0	1200.0	0.0	0.0	1994-06-10T00:00:00	10	6	1994	5226604	5226604	PRESERVED_SPECIMEN	IBUNAM	CNAR	10094		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Otley; F. Muñoz			2022-11-25T11:18:30.246Z		GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1893253178	9c41cbeb-e8d5-4c25-a3d1-a82972b61391	urn:catalog:INECOL:NO APLICA:NO APLICA:5dff916d0c73103b109b4ca4f8b37523	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	2.2 km al este de Tembladeras	Veracruz de ignacio de la llave	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.515419	-97.09515	80.0		1451.0	1451.0	0.0	0.0	2011-06-02T00:00:00	2	6	2011	5226604	5226604	HUMAN_OBSERVATION	INECOL	NO APLICA	NO APLICA		JLAL		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	JLAL			2022-11-25T08:40:15.863Z		COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1893243834	80b7e6b2-f762-11e1-a439-00145eb45e9a	urn:catalog:FC-UNAM:MZFC:7816:b9af4bb448ac86a01702593a0087a539	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)		NO DISPONIBLE		PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					5226604	5226604	PRESERVED_SPECIMEN	FC-UNAM	MZFC	7816		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:17:21.072Z		RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
1893243814	80b7e6b2-f762-11e1-a439-00145eb45e9a	urn:catalog:FC-UNAM:MZFC:13257:eb219b911bce3a9e9692edddfb643b17	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)		PUERTO DE LA SOLEDAD		PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					5226604	5226604	PRESERVED_SPECIMEN	FC-UNAM	MZFC	13257		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:17:21.015Z		RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
1893243802	80b7e6b2-f762-11e1-a439-00145eb45e9a	urn:catalog:FC-UNAM:MZFC:13256:e2f8b742fb8a702b13e41fd2e68f9194	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)		PUERTO DE LA SOLEDAD		PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					5226604	5226604	PRESERVED_SPECIMEN	FC-UNAM	MZFC	13256		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:17:21.059Z		RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
1891326462	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15394600	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Veracruz	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.467349	-96.839787	30562.0						2018-08-08T17:49:00	8	8	2018	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	15394600		Alberto Lozano	2018-08-13T18:19:04	CC_BY_NC_4_0	Alberto Lozano	Alberto Lozano			2022-11-25T04:52:21.690Z	StillImage	COORDINATE_ROUNDED
1806356855	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/9607759	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	18.342357	-97.19235	30666.0						2017-03-02T14:17:01	2	3	2017	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	9607759		Iván Reséndiz Cruz	2018-01-25T04:00:46	CC_BY_NC_4_0	alejandroamedore	alejandroamedore			2022-11-25T05:34:26.772Z	StillImage	COORDINATE_ROUNDED
1806069718	9661bc40-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea (Cope 1864)		MX	Zacatlan de las Manzanas		PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862	19.927617	-97.956867											5226604	5226604	PRESERVED_SPECIMEN	SMF	Collection Herpetology	99783				CC_BY_4_0					2022-11-25T08:20:17.763Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1580500222	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/7078305	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	18.351361	-96.803901	30666.0						2017-03-02T14:26:00	2	3	2017	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	7078305		edgardzulum	2017-07-16T20:11:23	CC_BY_NC_4_0	edgardzulum	edgardzulum			2022-11-25T05:52:02.996Z	StillImage	COORDINATE_ROUNDED
1457617676	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/5600462	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.614727	-97.737698	30536.0						2012-12-06T10:51:00	6	12	2012	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	5600462		Ernesto	2017-04-07T17:33:07	CC_BY_NC_4_0	Mayra Juárez Castillo	Mayra Juárez Castillo			2022-11-25T05:32:49.286Z	StillImage	COORDINATE_ROUNDED
1453196466	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/4499256	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	18.758984	-97.340755	30632.0						2016-08-18T04:40:00	18	8	2016	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	4499256		ric_ramirez	2016-11-05T16:06:50	CC_BY_NC_4_0	ric_ramirez	ric_ramirez			2022-11-25T04:49:04.898Z	StillImage	COORDINATE_ROUNDED
